Sender BU ID,Sender BU Description,Sender BU Region,Sender BU Approver Contact Email,Sender BU Onsite Contact Email,Sender BU's SKU Current DOI,Sender BU's SKU Target DOI,Sender Average Weekly Use,Sender BU On Hand Quantity,Sender BU in Transit Quantity,Sender BU Approves transfer? (YES/NO),Item ID,Item Description,Supplier Name,Source Lot ID,Item-Lot Expiry Date,Item Quantity to transfer,STD UOM,$ Value of Transfer,Transfer Recommendation Reason,PeopleSoft Transfer ID,Receiver BU ID,Receiver BU Description,Receiver BU Region,Receiver BU Approver Contact Email,Receiver BU Onsite Contact Email,Receiver BU's SKU Current DOI,Receiver BU's SKU Target DOI,Receiver Average Weekly Use,Receiver BU On Hand Quantity,Receiver BU in Transit Quantity,Receiver BU Approves transfer? (YES/NO),Chart of Accounts,Receiver BU Address,Sender Lot Items to Expire
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,95.95,19,5.18,71,0,-,163713,"TIP, DSX RACKED SAMPLE, 4 X 10",DYNEX TECHNOLOGIES INC,NONLOT,2100-01-01,22.0,PK,391.6,Surplus at SoBU (non-lot),,26700,Greensboro,Southeast,Frank.G.Garner@questdiagnostics.com,Frank.G.Garner@questdiagnostics.com,13.79,19,30.449999999999996,60,0,-,26700-LL3,"4380 Federal Dr Ste 100A, Greensboro, 27410, NC",0.0
68200,Quest Diagnostics - Sacramento,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,40.43,19,29.259999999999998,169,0,-,163713,"TIP, DSX RACKED SAMPLE, 4 X 10",DYNEX TECHNOLOGIES INC,NONLOT,2100-01-01,85.0,PK,1513.0,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,4.5,24,46.69,30,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
36000,MedFusion,Esoteric,,,116.67,24,1.26,21,0,-,163865,"RGT, A-PHOSPHATIDYLSERINE, IGM,","INOVA DIAGNOSTICS, INC.",65456,2021-07-31,5.0,EA,545.0,Surplus at SoBU (lot NOT in use); lot in use at deficit ReBU,,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,19.75,24,10.99,31,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",0.0
36000,MedFusion,Esoteric,,,116.67,24,1.26,21,0,-,163865,"RGT, A-PHOSPHATIDYLSERINE, IGM,","INOVA DIAGNOSTICS, INC.",66219,2021-07-31,1.0,EA,109.0,Surplus at SoBU (lot in use); lot in inventory at deficit ReBU,,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,19.75,24,10.99,31,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",0.0
36000,MedFusion,Esoteric,,,80.0,24,2.1,24,0,-,165412,"RGT, ACA HRP IGG III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",60483,2021-11-30,2.0,EA,113.8,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,12.12,19,2.31,4,0,-,34600-CB,"200 LEWIS Dr Ste A, Wood Dale, 60191, IL",0.0
36000,MedFusion,Esoteric,,,80.0,24,2.1,24,0,-,165412,"RGT, ACA HRP IGG III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",60483,2021-11-30,3.0,EA,170.7,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,20.45,24,18.48,54,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,30.0,19,9.799999999999999,42,0,-,165412,"RGT, ACA HRP IGG III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",60483,2021-11-30,9.0,EA,512.1,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,19.65,24,16.03,45,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,30.0,19,9.799999999999999,42,0,-,165412,"RGT, ACA HRP IGG III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",60483,2021-11-30,6.0,EA,341.4,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,20.45,24,18.48,54,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",0.0
34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,25.0,19,2.52,9,0,-,165414,"RGT, ACA HRP IGM ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",65526,2022-01-31,2.0,EA,113.8,Surplus at SoBU (lot in use); lot in inventory at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,13.31,24,20.51,39,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,28.38,19,10.36,42,0,-,165414,"RGT, ACA HRP IGM ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",65526,2022-01-31,13.0,EA,739.6999999999999,Surplus at SoBU (lot in use); lot in inventory at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,13.31,24,20.51,39,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
36000,MedFusion,Esoteric,,,34.48,24,2.03,10,0,-,165416,"RGT, ACA IGA III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",65873,2022-03-31,1.0,EA,56.9,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,11.11,24,20.16,32,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
36000,MedFusion,Esoteric,,,34.48,24,2.03,10,0,-,165416,"RGT, ACA IGA III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",65873,2022-03-31,1.0,EA,56.9,Surplus at SoBU (lot NOT in use); lot in use at deficit ReBU,,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,13.89,19,2.52,5,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
42500,Quest Diagnostics-Horsham,East,Jogi.M.John@questdiagnostics.com,Jogi.M.John@questdiagnostics.com,99999.0,19,0.0,3,0,-,165416,"RGT, ACA IGA III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",57397,2021-07-31,2.0,EA,113.8,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,11.11,24,20.16,32,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",3.0
42500,Quest Diagnostics-Horsham,East,Jogi.M.John@questdiagnostics.com,Jogi.M.John@questdiagnostics.com,99999.0,19,0.0,3,0,-,165416,"RGT, ACA IGA III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",57397,2021-07-31,1.0,EA,56.9,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,17.93,19,10.15,26,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",3.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,34.55,24,15.400000000000002,76,0,-,165416,"RGT, ACA IGA III ELISA, 96 TEST","INOVA DIAGNOSTICS, INC.",65873,2022-03-31,23.0,EA,1308.7,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,11.11,24,20.16,32,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
51500,Quest Diagnostics - Dallas,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,55.17,14,4.06,32,0,-,165482,"CHEMICAL, XYLENE, REAGENT GRAD",FISHER HEALTHCARE,NONLOT,2100-01-01,10.0,EA,72.45,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,12.09,14,38.22,66,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
95000,Kilpatrick Path (Derm Ohio),Ameripath,,,186.41,14,12.88,343,0,-,165482,"CHEMICAL, XYLENE, REAGENT GRAD",FISHER HEALTHCARE,NONLOT,2100-01-01,31.0,EA,224.595,Surplus at SoBU (non-lot),,77100,AmeriPath Texas LP (UniPath),Ameripath,gokland@ameripath.com; jkline@ameripath.com,gokland@ameripath.com; jkline@ameripath.com,9.46,14,48.09,65,0,-,77100-QJE,"4770 Regent Blvd
2nd Floor, Irving, 75063-2445, TX",0.0
33000,Nichols Institute Valencia,Esoteric,,,33.33,24,2.94,14,0,-,165538,"FILM, ADHESIVE, MICROAMP, CLEA",LIFE TECHNOLOGIES CORP,NONLOT,2100-01-01,3.0,EA,364.5,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,4.55,24,3.08,2,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,28.26,19,3.22,13,0,-,165538,"FILM, ADHESIVE, MICROAMP, CLEA",LIFE TECHNOLOGIES CORP,NONLOT,2100-01-01,4.0,EA,486.0,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,4.55,24,3.08,2,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,40.0,14,14.0,80,0,-,166155,"SCALPEL, DISPOSABLE, SAFETY, #",FISHER HEALTHCARE,NONLOT,2100-01-01,4.0,PK,83.68,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,20.33,24,8.61,25,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,99999.0,24,0.0,15,0,-,166242,"STATOR, HIGH PRESSURE, STANDAR",LEAP PAL PARTS & CONSUMABLES LLC,NONLOT,2100-01-01,4.0,EA,2380.8,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,12.5,24,2.8000000000000003,5,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
63100,Cleveland HeartLab Inc,Esoteric,Robert.M.Caler@questdiagnostics.com,Robert.M.Caler@questdiagnostics.com,99999.0,24,0.0,12,0,-,166365,"COLUMN, KINETEX 2.6U C18 100A,","PHENOMENEX, INC.",NONLOT,2100-01-01,7.0,EA,2653.0,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,20.78,24,16.17,48,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,43.94,19,4.62,29,0,-,166382,"DISINFECTANT,CONCENTRATE,VIREX",STAPLES INC,NONLOT,2100-01-01,3.0,BT,55.8348,Surplus at SoBU (non-lot),,49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,0.0,22,0.9800000000000001,0,0,-,49500-QAC,"1526 Peach Street, Erie, 16501-2110 , PA",0.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,80.0,19,0.35000000000000003,4,0,-,166386,"REAGENT, CRYOCHECK, LA CHECK, 50X3ML","PRECISION BIOLOGIC, INC",CHK091,2023-07-31,2.0,EA,1600.5,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,15.15,24,2.31,5,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
33000,Nichols Institute Valencia,Esoteric,,,92.08,14,37.1,488,0,-,166623,"TIP, PIPETTE, NON-STERILE, 5-2",FISHER HEALTHCARE,NONLOT,2100-01-01,256.0,PK,8163.84,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,0.19,24,75.46,2,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,71.76,24,5.95,61,0,-,166726,"TIPS, NON PIPETTE, NON-STERILE",PERKIN ELMER HEALTH SCIENCES INC,NONLOT,2100-01-01,19.0,CA,5947.0,Surplus at SoBU (non-lot),,33000,Nichols Institute Valencia,Esoteric,,,4.9,24,7.140000000000001,5,0,-,33000-SLI,"27027 Tourney Rd, Valencia, 91355-5386 , CA",0.0
10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,71.76,24,5.95,61,0,-,166726,"TIPS, NON PIPETTE, NON-STERILE",PERKIN ELMER HEALTH SCIENCES INC,NONLOT,2100-01-01,13.0,CA,4069.0,Surplus at SoBU (non-lot),,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,8.14,24,6.02,7,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",0.0
34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,24.24,19,4.62,16,0,-,166755,"VALVE INLET SLEEVE, 4EA/PK",LEAP PAL PARTS & CONSUMABLES LLC,NONLOT,2100-01-01,3.0,PK,78.53999999999999,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,20.56,24,34.72,102,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,40.0,19,3.5,20,0,-,166755,"VALVE INLET SLEEVE, 4EA/PK",LEAP PAL PARTS & CONSUMABLES LLC,NONLOT,2100-01-01,10.0,PK,261.8,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,20.56,24,34.72,102,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
63100,Cleveland HeartLab Inc,Esoteric,Robert.M.Caler@questdiagnostics.com,Robert.M.Caler@questdiagnostics.com,400.0,24,0.07,4,0,-,166755,"VALVE INLET SLEEVE, 4EA/PK",LEAP PAL PARTS & CONSUMABLES LLC,NONLOT,2100-01-01,3.0,PK,78.53999999999999,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,20.56,24,34.72,102,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,27.0,24,21.0,81,0,-,166756,"FERRULE, STAINLESS STEEL, VICI",LEAP PAL PARTS & CONSUMABLES LLC,NONLOT,2100-01-01,3.0,PK,338.0922,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,15.38,24,2.73,6,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,370.0,14,0.7000000000000001,37,0,-,167548,"NEEDLE, METAL, REG FLOW KIT, 3",FISHER HEALTHCARE,NONLOT,2100-01-01,11.0,EA,5240.62,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,8.11,24,5.18,6,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,99999.0,19,0.0,7,0,-,167624,"RGT, VON WILLEBRAND, 5 X 0.4ML, EA",SIEMENS HEALTHCARE DIAGNOSTICS INC,557464A,2021-08-19,1.0,EA,494.55,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,19.32,24,6.16,17,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",7.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,99999.0,19,0.0,7,0,-,167624,"RGT, VON WILLEBRAND, 5 X 0.4ML, EA",SIEMENS HEALTHCARE DIAGNOSTICS INC,557464A,2021-08-19,6.0,EA,2967.3,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,20.0,24,10.85,31,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",7.0
30072,Quest Diag-Houston Medical Cen,Southeast,Casey.L.Weaver@questdiagnostics.com,Casey.L.Weaver@questdiagnostics.com,99999.0,14,0.0,1,0,-,167705,"TIP, PIPETTE, STERILE, 100-100",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,CA,54.27,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,0.0,24,1.26,0,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,21.19,19,76.3,231,0,-,167819,"H7-RGT, DNA AND VIRAL KT, IVD",ROCHE DIAGNOSTIC SYSTEMS,51812300,2022-01-31,7.0,EA,6698.79,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,8.42,24,154.56,186,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,21.19,19,76.3,231,0,-,167819,"H7-RGT, DNA AND VIRAL KT, IVD",ROCHE DIAGNOSTIC SYSTEMS,51812320,2022-01-31,16.0,EA,15311.52,Surplus at SoBU (lot NOT in use); lot in inventory at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,8.42,24,154.56,186,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,25.34,24,71.25999999999999,258,0,-,167819,"H7-RGT, DNA AND VIRAL KT, IVD",ROCHE DIAGNOSTIC SYSTEMS,51812120,2022-01-31,1.0,EA,956.97,Surplus at SoBU (lot in use); lot in inventory at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,8.42,24,154.56,186,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,25.34,24,71.25999999999999,258,0,-,167819,"H7-RGT, DNA AND VIRAL KT, IVD",ROCHE DIAGNOSTIC SYSTEMS,51812320,2022-01-31,7.0,EA,6698.79,Surplus at SoBU (lot NOT in use); lot in inventory at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,8.42,24,154.56,186,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
